Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1745752984106,27/04/2025 11:23,1745767384106,4,27/04/2025 19:23,209889,4,questionnaire-3zyp,,45679394,BLINDED,13288695,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,428x926,428x745,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752943693,27/04/2025 11:22,1745763743693,3,27/04/2025 17:22,209889,4,questionnaire-3zyp,,45679355,BLINDED,13288697,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1280x720,1232x596,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745749214701,27/04/2025 10:20,1745760014701,3,27/04/2025 16:20,209889,4,questionnaire-3zyp,,45679381,BLINDED,13288700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,4,5
1,1745753304316,27/04/2025 11:28,1745764104316,3,27/04/2025 17:28,209889,4,questionnaire-3zyp,,45679655,BLINDED,13288704,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x806,360x670,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,4,5
1,1745752850857,27/04/2025 11:20,1745767250857,4,27/04/2025 19:20,209889,4,questionnaire-3zyp,,45679244,BLINDED,13288705,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x940,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,N,5,6
1,1745752979690,27/04/2025 11:22,1745763779690,3,27/04/2025 17:22,209889,4,questionnaire-3zyp,,45679392,BLINDED,13288707,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745752689519,27/04/2025 11:18,1745763489519,3,27/04/2025 17:18,209889,4,questionnaire-3zyp,,45679038,BLINDED,13288708,,live,,,tablet,undefined K,Android 10,Chrome 135.0.0.0,1280x720,1280x552,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,9,10
1,1745753585377,27/04/2025 11:33,1745764385377,3,27/04/2025 17:33,209889,4,questionnaire-3zyp,,45679837,BLINDED,13288713,,complete,,,computer,Desktop or Laptop,Windows 7,Opera 86.0.4363.59,1920x1080,1552x949,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,N,0,1
1,1745752456426,27/04/2025 11:14,1745763256426,3,27/04/2025 17:14,209889,4,questionnaire-3zyp,,45678790,BLINDED,13288714,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745753240247,27/04/2025 11:27,1745782040247,8,28/04/2025 03:27,209889,4,questionnaire-3zyp,,45679601,BLINDED,13288716,,complete,,,computer,Desktop or Laptop,Linux x86_64,MIUI Browser 14.30.0,360x800,360x627,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745858134094,28/04/2025 16:35,1745868934094,3,28/04/2025 22:35,209889,4,questionnaire-3zyp,,45706372,BLINDED,13299314,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,414x896,428x745,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745858932270,28/04/2025 16:48,1745869732270,3,28/04/2025 22:48,209889,4,questionnaire-3zyp,,45706605,BLINDED,13299701,,live,,,mobile,Huawei ADY-LX9,Android 12,Huawei Browser 15.0.4.312,373x818,373x723,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745912730406,29/04/2025 07:45,1745923530406,3,29/04/2025 13:45,209889,4,questionnaire-3zyp,,45718915,BLINDED,13303875,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x730,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745911903014,29/04/2025 07:31,1745922703014,3,29/04/2025 13:31,209889,4,questionnaire-3zyp,,45718687,BLINDED,13303924,,live,,,mobile,Huawei ADY-LX9,Android 12,Huawei Browser 15.0.4.312,373x818,373x723,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,5,6
1,1745927409566,29/04/2025 11:50,1745938209566,3,29/04/2025 17:50,209889,4,questionnaire-3zyp,,45726611,BLINDED,13306402,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,7,8
1,1745928709350,29/04/2025 12:11,1745939509350,3,29/04/2025 18:11,209889,4,questionnaire-3zyp,,45727100,BLINDED,13306534,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,6,7
1,1745928542452,29/04/2025 12:09,1745939342452,3,29/04/2025 18:09,209889,4,questionnaire-3zyp,,45727014,BLINDED,13306544,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,320x708,320x620,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,10,11
1,1745928931939,29/04/2025 12:15,1745939731939,3,29/04/2025 18:15,209889,4,questionnaire-3zyp,,45727191,BLINDED,13306568,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745929566741,29/04/2025 12:26,1745940366741,3,29/04/2025 18:26,209889,4,questionnaire-3zyp,,45727400,BLINDED,13306586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x672,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745931914603,29/04/2025 13:05,1745942714603,3,29/04/2025 19:05,209889,4,questionnaire-3zyp,,45728887,BLINDED,13307087,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1354x661,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745932462687,29/04/2025 13:14,1745943262687,3,29/04/2025 19:14,209889,4,questionnaire-3zyp,,45729193,BLINDED,13307132,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0,1440x900,1440x820,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745937620838,29/04/2025 14:40,1745948420838,3,29/04/2025 20:40,209889,4,questionnaire-3zyp,,45732247,BLINDED,13308022,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.100,393x851,392x711,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745944838537,29/04/2025 16:40,1745955638537,3,29/04/2025 22:40,209889,4,questionnaire-3zyp,,45735051,BLINDED,13309197,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745948635036,29/04/2025 17:43,1745959435036,3,29/04/2025 23:43,209889,4,questionnaire-3zyp,,45736006,BLINDED,13309569,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1024x1366,1366x917,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,2,3
1,1745965757033,29/04/2025 22:29,1745976557033,3,30/04/2025 04:29,209889,4,questionnaire-3zyp,,45742988,BLINDED,13311402,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x964,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745996186222,30/04/2025 06:56,1746006986222,3,30/04/2025 12:56,209889,4,questionnaire-3zyp,,45746837,BLINDED,13312444,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x956,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,2,3
1,1746006098880,30/04/2025 09:41,1746016898880,3,30/04/2025 15:41,209889,4,questionnaire-3zyp,,45749949,BLINDED,13313009,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1746004563556,30/04/2025 09:16,1746015363556,3,30/04/2025 15:16,209889,4,questionnaire-3zyp,,45749325,BLINDED,13313015,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1746003070083,30/04/2025 08:51,1746013870083,3,30/04/2025 14:51,209889,4,questionnaire-3zyp,,45748713,BLINDED,13313045,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,,
1,1746003358720,30/04/2025 08:55,1746014158720,3,30/04/2025 14:55,209889,4,questionnaire-3zyp,,45748808,BLINDED,13313055,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x900,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1746007271877,30/04/2025 10:01,1746018071877,3,30/04/2025 16:01,209889,4,questionnaire-3zyp,,45752669,BLINDED,13313465,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,430x932,430x729,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1746006603090,30/04/2025 09:50,1746017403090,3,30/04/2025 15:50,209889,4,questionnaire-3zyp,,45750189,BLINDED,13313474,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,8,9
1,1746006599249,30/04/2025 09:49,1746017399249,3,30/04/2025 15:49,209889,4,questionnaire-3zyp,,45750187,BLINDED,13313494,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,,
1,1746013145864,30/04/2025 11:39,1746023945864,3,30/04/2025 17:39,209889,4,questionnaire-3zyp,,45757997,BLINDED,13315565,,complete,,,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x699,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,0,1
1,1746097387144,01/05/2025 11:03,1746111787144,4,01/05/2025 19:03,209889,4,questionnaire-3zyp,,45784144,BLINDED,13322772,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 135.0.0.0,1536x864,1536x778,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,2,3
1,1746099216790,01/05/2025 11:33,1746110016790,3,01/05/2025 17:33,209889,4,questionnaire-3zyp,,45784826,BLINDED,13323217,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,N,,
1,1748965993721,03/06/2025 15:53,1748980393721,4,03/06/2025 23:53,209889,4,questionnaire-3zyp,,46804520,BLINDED,13565997,,complete,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,393x852,393x649,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
