Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1745753964611,27/04/2025 11:39,1745771964611,5,27/04/2025 21:39,209889,4,questionnaire-22js,,45680007,BLINDED,13288633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x738,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754838612,27/04/2025 11:53,1745769238612,4,27/04/2025 19:53,209889,4,questionnaire-22js,,45680283,BLINDED,13288634,,complete,,,mobile,undefined K,Android 10,Chrome 129.0.0.0,393x873,393x767,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754495732,27/04/2025 11:48,1745765295732,3,27/04/2025 17:48,209889,4,questionnaire-22js,,45680195,BLINDED,13288637,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x953,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745752937976,27/04/2025 11:22,1745763737976,3,27/04/2025 17:22,209889,4,questionnaire-22js,,45679349,BLINDED,13288638,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x962,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754148710,27/04/2025 11:42,1745761348710,2,27/04/2025 15:42,209889,4,questionnaire-22js,,45680105,BLINDED,13288639,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1680x1050,1623x910,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754204915,27/04/2025 11:43,1745765004915,3,27/04/2025 17:43,209889,4,questionnaire-22js,,45680132,BLINDED,13288641,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x964,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754081636,27/04/2025 11:41,1745764881636,3,27/04/2025 17:41,209889,4,questionnaire-22js,,45680071,BLINDED,13288642,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 135.0.0.0,1280x800,1280x632,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754810782,27/04/2025 11:53,1745765610782,3,27/04/2025 17:53,209889,4,questionnaire-22js,,45680279,BLINDED,13288645,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x740,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753790352,27/04/2025 11:36,1745764590352,3,27/04/2025 17:36,209889,4,questionnaire-22js,,45679929,BLINDED,13288647,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1600x900,1552x784,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753175365,27/04/2025 11:26,1745763975365,3,27/04/2025 17:26,209889,4,questionnaire-22js,,45679552,BLINDED,13288649,,complete,,,mobile,undefined K,Android 10,Samsung Internet 28.0,360x572,360x572,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745752891995,27/04/2025 11:21,1745763691995,3,27/04/2025 17:21,209889,4,questionnaire-22js,,45679293,BLINDED,13288651,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 118.0.0.0,1920x1080,1876x966,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754089646,27/04/2025 11:41,1745764889646,3,27/04/2025 17:41,209889,4,questionnaire-22js,,45680072,BLINDED,13288654,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,320x712,320x588,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753118397,27/04/2025 11:25,1745763918397,3,27/04/2025 17:25,209889,4,questionnaire-22js,,45679520,BLINDED,13288652,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1143x643,1095x524,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753580116,27/04/2025 11:33,1745764380116,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679832,BLINDED,13288653,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1366x768,1366x643,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753287575,27/04/2025 11:28,1745764087575,3,27/04/2025 17:28,209889,4,questionnaire-22js,,45679645,BLINDED,13288655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x991,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753730812,27/04/2025 11:35,1745764530812,3,27/04/2025 17:35,209889,4,questionnaire-22js,,45679907,BLINDED,13288658,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1318x644,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754557888,27/04/2025 11:49,1745765357888,3,27/04/2025 17:49,209889,4,questionnaire-22js,,45680206,BLINDED,13288660,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x641,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753868914,27/04/2025 11:37,1745764668914,3,27/04/2025 17:37,209889,4,questionnaire-22js,,45679965,BLINDED,13288661,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1024x768,1024x652,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753598097,27/04/2025 11:33,1745764398097,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679845,BLINDED,13288662,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,384x660,384x660,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753679655,27/04/2025 11:34,1745764479655,3,27/04/2025 17:34,209889,4,questionnaire-22js,,45679875,BLINDED,13288663,,complete,,,mobile,Xiaomi 2207117BPG,Android 13,Yandex 25.4.0.261.00,393x873,392x683,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754902164,27/04/2025 11:55,1745765702164,3,27/04/2025 17:55,209889,4,questionnaire-22js,,45680303,BLINDED,13288665,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1302x733,1302x578,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754930153,27/04/2025 11:55,1745765730153,3,27/04/2025 17:55,209889,4,questionnaire-22js,,45680307,BLINDED,13288666,,complete,,,mobile,Realme RMX3890,Android 14,Yandex 25.3.0.33.00,360x800,360x611,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
