Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Consent object-7 Response,Consent object-7 Quantised
1,1745752235774,27/04/2025 11:10,1745770235774,5,27/04/2025 21:10,209889,4,questionnaire-qxa3,,45678457,BLINDED,13288605,,complete,,,tablet,undefined K,Android 10,Chrome 135.0.0.0,1143x686,1143x508,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752234829,27/04/2025 11:10,1745763034829,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678458,BLINDED,13288606,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1348x758,1348x616,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752173262,27/04/2025 11:09,1745762973262,3,27/04/2025 17:09,209889,4,questionnaire-qxa3,,45678460,BLINDED,13288607,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x962,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752239689,27/04/2025 11:10,1745773839689,6,27/04/2025 23:10,209889,4,questionnaire-qxa3,,45678461,BLINDED,13288608,,live,,,mobile,Samsung SM-A505FN,Android 11,Chrome 87.0.4280.141,412x892,412x756,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752243084,27/04/2025 11:10,1745763043084,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678462,BLINDED,13288609,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1600x900,1600x815,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752238697,27/04/2025 11:10,1745766638697,4,27/04/2025 19:10,209889,4,questionnaire-qxa3,,45678463,BLINDED,13288610,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,2048x1152,2048x1036,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752237077,27/04/2025 11:10,1745763037077,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678464,BLINDED,13288611,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x964,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752240757,27/04/2025 11:10,1745763040757,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678465,BLINDED,13288612,,live,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1920x1080,1920x964,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752240388,27/04/2025 11:10,1745763040388,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678469,BLINDED,13288614,,live,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1366x768,1358x690,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752242914,27/04/2025 11:10,1745777442914,7,28/04/2025 01:10,209889,4,questionnaire-qxa3,,45678470,BLINDED,13288613,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1600x900,1560x779,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
