Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1747932766468,22/05/2025 16:52,1747943566468,3.5,22/05/2025 22:52,225473,4,questionnaire-r73s,,46401340,BLINDED,13481233,,complete,,,mobile,Samsung SM-A325F,Android 11,Samsung Internet 23.0,412x915,412x789,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747943527369,22/05/2025 19:52,1747954327369,3.5,23/05/2025 01:52,225473,4,questionnaire-r73s,,46404495,BLINDED,13482118,,live,,,mobile,undefined K,Android 13,Chrome 136.0.7103.60,412x915,411x780,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747943976519,22/05/2025 19:59,1747958376519,4.5,23/05/2025 03:59,225473,4,questionnaire-r73s,,46404594,BLINDED,13482147,,complete,,,mobile,Samsung SM-A525F,Android 11,Samsung Internet 14.2,412x915,412x785,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747951212551,22/05/2025 22:00,1747962012551,3.5,23/05/2025 04:00,225473,4,questionnaire-r73s,,46407642,BLINDED,13482717,,live,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747952438609,22/05/2025 22:20,1747963238609,3.5,23/05/2025 04:20,225473,4,questionnaire-r73s,,46407851,BLINDED,13482768,,live,,,mobile,Apple iPhone,iOS 18.0.0,Chrome 137.0.7151.34,390x844,390x669,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747996822587,23/05/2025 10:40,1748007622587,3.5,23/05/2025 16:40,225473,4,questionnaire-r73s,,46416360,BLINDED,13486271,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748004676652,23/05/2025 12:51,1748015476652,3.5,23/05/2025 18:51,225473,4,questionnaire-r73s,,46427712,BLINDED,13488040,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 138.0,1920x1200,1920x1088,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748073423574,24/05/2025 07:57,1748084223574,3.5,24/05/2025 13:57,225473,4,questionnaire-r73s,,46446089,BLINDED,13491428,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1440x810,1432x650,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748086308884,24/05/2025 11:31,1748097108884,3.5,24/05/2025 17:31,225473,4,questionnaire-r73s,,46455987,BLINDED,13492792,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x892,411x757,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748085914520,24/05/2025 11:25,1748096714520,3.5,24/05/2025 17:25,225473,4,questionnaire-r73s,,46455819,BLINDED,13492765,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,412x915,411x810,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748098461866,24/05/2025 14:54,1748109261866,3.5,24/05/2025 20:54,225473,4,questionnaire-r73s,,46461527,BLINDED,13493817,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,874x582,866x494,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748151793366,25/05/2025 05:43,1748162593366,3.5,25/05/2025 11:43,225473,4,questionnaire-r73s,,46470692,BLINDED,13496370,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.61,384x832,384x701,,,0,Consent form Zakeri,3,consent,موافقم.,1
