Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1747685952671,19/05/2025 20:19,1747696752671,3.5,20/05/2025 02:19,225473,4,questionnaire-y8yi,,46319362,BLINDED,13459068,,complete,,,mobile,undefined K,Android 11,Chrome 136.0.7103.60,393x851,392x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747697022878,19/05/2025 23:23,1747707822878,3.5,20/05/2025 05:23,225473,4,questionnaire-y8yi,,46322349,BLINDED,13459539,,complete,,,mobile,undefined K,Android 12,Chrome 136.0.7103.60,393x873,392x732,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747722149365,20/05/2025 06:22,1747732949365,3.5,20/05/2025 12:22,225473,4,questionnaire-y8yi,,46325311,BLINDED,13460433,,complete,,,mobile,undefined K,Android 11,Chrome 136.0.7103.125,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747734458529,20/05/2025 09:47,1747741658529,2,20/05/2025 13:47,225473,4,questionnaire-y8yi,,46329270,BLINDED,13461410,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2.1,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747749034234,20/05/2025 13:50,1747759834234,3.5,20/05/2025 19:50,225473,4,questionnaire-y8yi,,46335781,BLINDED,13463339,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,385x833,384x695,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747751566330,20/05/2025 14:32,1747762366330,3.5,20/05/2025 20:32,225473,4,questionnaire-y8yi,,46337208,BLINDED,13463974,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.7103.60,424x907,423x770,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
1,1747752635025,20/05/2025 14:50,1747763435025,3.5,20/05/2025 20:50,225473,4,questionnaire-y8yi,,46337966,BLINDED,13464136,,live,,,mobile,Apple iPhone,iOS 17.4.1,Mobile Safari 17.4.1,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747764159374,20/05/2025 18:02,1747774959374,3.5,21/05/2025 00:02,225473,4,questionnaire-y8yi,,46342558,BLINDED,13465792,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x695,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747803605945,21/05/2025 05:00,1747814405945,3.5,21/05/2025 11:00,225473,4,questionnaire-y8yi,,46359997,BLINDED,13468982,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۶,7
1,1747811563530,21/05/2025 07:12,1747822363530,3.5,21/05/2025 13:12,225473,4,questionnaire-y8yi,,46360822,BLINDED,13469253,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,360x780,360x643,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۱۰,11
1,1747827515184,21/05/2025 11:38,1747838315184,3.5,21/05/2025 17:38,225473,4,questionnaire-y8yi,,46367905,BLINDED,13471068,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x781,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747849639106,21/05/2025 17:47,1747860439106,3.5,21/05/2025 23:47,225473,4,questionnaire-y8yi,,46378891,BLINDED,13474228,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747894444131,22/05/2025 06:14,1747905244131,3.5,22/05/2025 12:14,225473,4,questionnaire-y8yi,,46386047,BLINDED,13476025,,complete,,,mobile,undefined K,Android 15,Chrome 136.0.7103.60,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747912262588,22/05/2025 11:11,1747923062588,3.5,22/05/2025 17:11,225473,4,questionnaire-y8yi,,46392263,BLINDED,13476094,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x736,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747898632512,22/05/2025 07:23,1747909432512,3.5,22/05/2025 13:23,225473,4,questionnaire-y8yi,,46387085,BLINDED,13476229,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x594,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۸ ,9
1,1747935513377,22/05/2025 17:38,1747946313377,3.5,22/05/2025 23:38,225473,4,questionnaire-y8yi,,46402106,BLINDED,13481233,,complete,,,mobile,Samsung SM-A325F,Android 11,Samsung Internet 23.0,412x915,412x789,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1747944884817,22/05/2025 20:14,1747959284817,4.5,23/05/2025 04:14,225473,4,questionnaire-y8yi,,46404820,BLINDED,13482147,,complete,,,mobile,Samsung SM-A525F,Android 11,Samsung Internet 14.2,412x915,412x785,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747952964514,22/05/2025 22:29,1747963764514,3.5,23/05/2025 04:29,225473,4,questionnaire-y8yi,,46407929,BLINDED,13482768,,live,,,mobile,Apple iPhone,iOS 18.0.0,Chrome 137.0.7151.34,390x844,390x669,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747997831602,23/05/2025 10:57,1748008631602,3.5,23/05/2025 16:57,225473,4,questionnaire-y8yi,,46417070,BLINDED,13486271,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748006698685,23/05/2025 13:24,1748017498685,3.5,23/05/2025 19:24,225473,4,questionnaire-y8yi,,46430185,BLINDED,13488040,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 138.0,1920x1200,1920x1088,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1748074750966,24/05/2025 08:19,1748085550966,3.5,24/05/2025 14:19,225473,4,questionnaire-y8yi,,46446812,BLINDED,13491428,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1440x810,1432x650,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748087217951,24/05/2025 11:46,1748098017951,3.5,24/05/2025 17:46,225473,4,questionnaire-y8yi,,46456625,BLINDED,13492792,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x892,411x757,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748087092821,24/05/2025 11:44,1748097892821,3.5,24/05/2025 17:44,225473,4,questionnaire-y8yi,,46456525,BLINDED,13492765,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,412x915,411x810,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1748100081743,24/05/2025 15:21,1748110881743,3.5,24/05/2025 21:21,225473,4,questionnaire-y8yi,,46462376,BLINDED,13493817,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,874x582,868x494,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
1,1748152355877,25/05/2025 05:52,1748163155877,3.5,25/05/2025 11:52,225473,4,questionnaire-y8yi,,46470723,BLINDED,13496370,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.61,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748141769580,25/05/2025 02:56,1748152569580,3.5,25/05/2025 08:56,225473,4,questionnaire-y8yi,,46470888,BLINDED,13496406,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x953,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
1,1748154514239,25/05/2025 06:28,1748165314239,3.5,25/05/2025 12:28,225473,4,questionnaire-y8yi,,46471757,BLINDED,13496577,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x647,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748192217370,25/05/2025 16:56,1748203017370,3.5,25/05/2025 22:56,225473,4,questionnaire-y8yi,,46485540,BLINDED,13499448,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x892,411x783,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748209747971,25/05/2025 21:49,1748220547971,3.5,26/05/2025 03:49,225473,4,questionnaire-y8yi,,46490001,BLINDED,13500495,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748248680911,26/05/2025 08:38,1748259480911,3.5,26/05/2025 14:38,225473,4,questionnaire-y8yi,,46500486,BLINDED,13502374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
