Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1744747110491,15/04/2025 19:58,1744757910491,3.5,16/04/2025 01:58,215994,4,questionnaire-y8yi,,45433763,BLINDED,13203127,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744747067328,15/04/2025 19:57,1744757867328,3.5,16/04/2025 01:57,215994,4,questionnaire-y8yi,,45433736,BLINDED,13203132,,complete,,,mobile,undefined K,Android 11,Chrome 117.0.0.0,360x800,360x667,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744749593351,15/04/2025 20:39,1744760393351,3.5,16/04/2025 02:39,215994,4,questionnaire-y8yi,,45434927,BLINDED,13203415,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,1024x1366,1024x1259,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744748992804,15/04/2025 20:29,1744759792804,3.5,16/04/2025 02:29,215994,4,questionnaire-y8yi,,45434652,BLINDED,13203295,,complete,,,mobile,Samsung SM-A556E,Android 14,Instagram 375.0.0.38.66,384x832,384x704,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744750628326,15/04/2025 20:57,1744761428326,3.5,16/04/2025 02:57,215994,4,questionnaire-y8yi,,45435403,BLINDED,13203571,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x883,411x752,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744753052502,15/04/2025 21:37,1744763852502,3.5,16/04/2025 03:37,215994,4,questionnaire-y8yi,,45436470,BLINDED,13203831,,complete,,,mobile,Apple iPhone,iOS 15.8.3,Instagram 375.2.0.33.77,375x667,375x602,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744754468652,15/04/2025 22:01,1744765268652,3.5,16/04/2025 04:01,215994,4,questionnaire-y8yi,,45436890,BLINDED,13204021,,complete,,,mobile,Apple iPhone,iOS 16.6.1,Chrome 135.0.7049.83,393x852,393x665,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744758994059,15/04/2025 23:16,1744769794059,3.5,16/04/2025 05:16,215994,4,questionnaire-y8yi,,45437741,BLINDED,13204332,,live,,,mobile,Samsung SM-A307GN,Android 11,Instagram 375.0.0.38.66,412x892,411x765,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744781479341,16/04/2025 05:31,1744792279341,3.5,16/04/2025 11:31,215994,4,questionnaire-y8yi,,45440778,BLINDED,13205147,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744782606787,16/04/2025 05:50,1744793406787,3.5,16/04/2025 11:50,215994,4,questionnaire-y8yi,,45441002,BLINDED,13205235,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
