Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1747688251498,19/05/2025 20:57,1747699051498,3.5,20/05/2025 02:57,225485,4,questionnaire-ri58,,46319087,BLINDED,13459028,,live,,,mobile,undefined undefined,Android 14,Firefox 137.0,342x741,342x623,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747687677948,19/05/2025 20:47,1747698477948,3.5,20/05/2025 02:47,225485,4,questionnaire-ri58,,46318956,BLINDED,13458994,,live,,,mobile,Apple iPhone,iOS 18.4,Instagram 379.0.0.26.81,428x926,428x859,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747685894808,19/05/2025 20:18,1747696694808,3.5,20/05/2025 02:18,225485,4,questionnaire-ri58,,46318421,BLINDED,13458855,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x676,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747683537902,19/05/2025 19:38,1747694337902,3.5,20/05/2025 01:38,225485,4,questionnaire-ri58,,46317603,BLINDED,13458629,,live,,,mobile,Apple iPhone,iOS 17.6.1,Instagram 379.0.0.26.81,320x693,320x526,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747959671233,23/05/2025 00:21,1747970471233,3.5,23/05/2025 06:21,225485,4,questionnaire-ri58,,46408645,BLINDED,13482926,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,376x835,375x742,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747941653744,22/05/2025 19:20,1747952453744,3.5,23/05/2025 01:20,225485,4,questionnaire-ri58,,46404125,BLINDED,13482017,,live,,,mobile,Apple iPhone,iOS 18.4.1,Twitter 10.96.2,390x844,390x719,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747937899857,22/05/2025 18:18,1747945099857,2,22/05/2025 22:18,225485,4,questionnaire-ri58,,46402694,BLINDED,13481747,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,375x812,375x635,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747932507307,22/05/2025 16:48,1747943307307,3.5,22/05/2025 22:48,225485,4,questionnaire-ri58,,46401205,BLINDED,13481199,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x824,384x725,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747932593099,22/05/2025 16:49,1747943393099,3.5,22/05/2025 22:49,225485,4,questionnaire-ri58,,46401250,BLINDED,13481212,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747932538768,22/05/2025 16:48,1747943338768,3.5,22/05/2025 22:48,225485,4,questionnaire-ri58,,46401228,BLINDED,13481206,,live,,,mobile,undefined K,Android 10,Samsung Internet 27.0,384x832,384x707,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747932434753,22/05/2025 16:47,1747943234753,3.5,22/05/2025 22:47,225485,4,questionnaire-ri58,,46401159,BLINDED,13481175,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x824,384x725,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747966104477,23/05/2025 02:08,1747976904477,3.5,23/05/2025 08:08,225485,4,questionnaire-ri58,,46409186,BLINDED,13483066,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x734,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747969115435,23/05/2025 02:58,1747947515435,-6,22/05/2025 14:58,225485,4,questionnaire-ri58,,46409326,BLINDED,13483116,,live,,,mobile,Samsung SM-G990W,Android 14,Instagram 381.2.0.53.84,360x780,360x651,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1748017121469,23/05/2025 16:18,1748027921469,3.5,23/05/2025 22:18,225485,4,questionnaire-ri58,,46436220,BLINDED,13489598,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1753363021975,24/07/2025 13:17,1753373821975,3.5,24/07/2025 19:17,225485,4,questionnaire-ri58,,48286408,BLINDED,13870055,,live,,,mobile,undefined K,Android 10,Chrome 138.0.0.0,384x832,384x696,,,0,Consent form Vazirian,3,consent,موافقم.,1
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
