Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1747927039487,22/05/2025 15:17,1747937839487,3.5,22/05/2025 21:17,225485,4,questionnaire-y8yi,,46399158,BLINDED,13479283,,complete,,,mobile,Huawei JKM-LX1,Android 9,Instagram 380.0.0.49.84,360x780,360x664,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۸ ,9
1,1747923312661,22/05/2025 14:15,1747934112661,3.5,22/05/2025 20:15,225485,4,questionnaire-y8yi,,46397108,BLINDED,13479378,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,407x904,407x766,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747927823264,22/05/2025 15:30,1747938623264,3.5,22/05/2025 21:30,225485,4,questionnaire-y8yi,,46399574,BLINDED,13480495,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x780,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747932103808,22/05/2025 16:41,1747942903808,3.5,22/05/2025 22:41,225485,4,questionnaire-y8yi,,46401050,BLINDED,13481086,,complete,,,mobile,undefined K,Android 10,Samsung Internet 28.0,412x892,412x798,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747936021910,22/05/2025 17:47,1747946821910,3.5,22/05/2025 23:47,225485,4,questionnaire-y8yi,,46402227,BLINDED,13481458,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747956365691,22/05/2025 23:26,1747967165691,3.5,23/05/2025 05:26,225485,4,questionnaire-y8yi,,46408277,BLINDED,13482849,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x785,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747929754367,22/05/2025 16:02,1747940554367,3.5,22/05/2025 22:02,225485,4,questionnaire-y8yi,,46400252,BLINDED,13480778,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,463x1030,462x895,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747970337702,23/05/2025 03:18,1747948737702,-6,22/05/2025 15:18,225485,4,questionnaire-y8yi,,46409395,BLINDED,13483136,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x643,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748003794946,23/05/2025 12:36,1748014594946,3.5,23/05/2025 18:36,225485,4,questionnaire-y8yi,,46427058,BLINDED,13487857,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,375x667,375x559,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1748521230449,29/05/2025 12:20,1748532030449,3.5,29/05/2025 18:20,225485,4,questionnaire-y8yi,,46638343,BLINDED,13530756,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x869,411x722,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1751920665290,07/07/2025 20:37,1751931465290,3.5,08/07/2025 02:37,225485,4,questionnaire-y8yi,,47860308,BLINDED,13780834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1280x1024,1280x897,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1752349327823,12/07/2025 19:42,1752360127823,3.5,13/07/2025 01:42,225485,4,questionnaire-y8yi,,48065517,BLINDED,13814270,,complete,,,mobile,Apple iPhone,iOS 17.4.1,Mobile Safari 17.4.1,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1753779538053,29/07/2025 08:58,1753790338053,3.5,29/07/2025 14:58,225485,4,questionnaire-y8yi,,48381540,BLINDED,13889383,,complete,,,mobile,undefined K,Android 15,Chrome 138.0.7204.168,384x832,384x696,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1753798330808,29/07/2025 14:12,1753809130808,3.5,29/07/2025 20:12,225485,4,questionnaire-y8yi,,48399394,BLINDED,13891778,,complete,,,mobile,undefined K,Android 15,Chrome 138.0.7204.168,360x780,360x678,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747919756477,22/05/2025 13:15,1747930556477,3.5,22/05/2025 19:15,225485,4,questionnaire-y8yi,,46395377,BLINDED,13478949,,complete,,,mobile,Samsung SM-S928B,Android 14,Instagram 377.1.0.48.63,384x832,384x709,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1753900654426,30/07/2025 18:37,1753911454426,3.5,31/07/2025 00:37,225485,4,questionnaire-y8yi,,48445859,BLINDED,13899648,,complete,,,mobile,undefined K,Android 10,Chrome 138.0.0.0,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747891120559,22/05/2025 05:18,1747901920559,3.5,22/05/2025 11:18,225485,4,questionnaire-y8yi,,46385666,BLINDED,13475939,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747752039770,20/05/2025 14:40,1747762839770,3.5,20/05/2025 20:40,225485,4,questionnaire-y8yi,,46337497,BLINDED,13463985,,complete,,,mobile,undefined K,Android 10,Edge 136.0.0.0,412x883,411x702,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747733203974,20/05/2025 09:26,1747744003974,3.5,20/05/2025 15:26,225485,4,questionnaire-y8yi,,46328830,BLINDED,13461301,,complete,,,mobile,undefined K,Android 10,Samsung Internet 26.0,384x734,384x734,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۲,3
1,1747686442221,19/05/2025 20:27,1747697242221,3.5,20/05/2025 02:27,225485,4,questionnaire-y8yi,,46318567,BLINDED,13458855,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x676,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747960714755,23/05/2025 00:38,1747971514755,3.5,23/05/2025 06:38,225485,4,questionnaire-y8yi,,46408758,BLINDED,13482926,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,376x835,375x742,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747933162739,22/05/2025 16:59,1747943962739,3.5,22/05/2025 22:59,225485,4,questionnaire-y8yi,,46401483,BLINDED,13481199,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x824,384x725,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۸ ,9
1,1753363175813,24/07/2025 13:19,1753373975813,3.5,24/07/2025 19:19,225485,4,questionnaire-y8yi,,48286491,BLINDED,13870055,,live,,,mobile,undefined K,Android 10,Chrome 138.0.0.0,384x832,384x696,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
