Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1744303169592,10/04/2025 16:39,1744313969592,3.5,10/04/2025 22:39,216012,3,questionnaire-y8yi,,45298395,BLINDED,13164107,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.37,384x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744304661904,10/04/2025 17:04,1744315461904,3.5,10/04/2025 23:04,216012,3,questionnaire-y8yi,,45299617,BLINDED,13164607,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.135,393x873,392x767,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744304721897,10/04/2025 17:05,1744315521897,3.5,10/04/2025 23:05,216012,3,questionnaire-y8yi,,45299654,BLINDED,13164392,,complete,,,mobile,undefined K,Android 9,Chrome 134.0.6998.135,412x846,411x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744312026795,10/04/2025 19:07,1744322826795,3.5,11/04/2025 01:07,216012,3,questionnaire-y8yi,,45303717,BLINDED,13164670,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,414x896,414x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744305683964,10/04/2025 17:21,1744316483964,3.5,10/04/2025 23:21,216012,3,questionnaire-y8yi,,45300119,BLINDED,13164673,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.38,412x915,411x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744306275375,10/04/2025 17:31,1744317075375,3.5,10/04/2025 23:31,216012,3,questionnaire-y8yi,,45300375,BLINDED,13164736,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,385x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744306440305,10/04/2025 17:34,1744317240305,3.5,10/04/2025 23:34,216012,3,questionnaire-y8yi,,45300469,BLINDED,13164783,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744306450038,10/04/2025 17:34,1744317250038,3.5,10/04/2025 23:34,216012,3,questionnaire-y8yi,,45300474,BLINDED,13164734,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744085110760,08/04/2025 04:05,1744095910760,3.5,08/04/2025 10:05,216012,3,questionnaire-y8yi,,45188938,BLINDED,13138357,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,414x896,414x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744084180454,08/04/2025 03:49,1744094980454,3.5,08/04/2025 09:49,216012,3,questionnaire-y8yi,,45188868,BLINDED,13138328,,complete,,,mobile,undefined K,Android 12,Android Browser 4.0,384x854,384x721,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744307977160,10/04/2025 17:59,1744318777160,3.5,10/04/2025 23:59,216012,3,questionnaire-y8yi,,45301457,BLINDED,13164703,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,412x892,411x757,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744308267020,10/04/2025 18:04,1744319067020,3.5,11/04/2025 00:04,216012,3,questionnaire-y8yi,,45301604,BLINDED,13164978,,complete,,,mobile,undefined undefined,Android 14,Firefox 132.0,378x819,378x689,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744310015247,10/04/2025 18:33,1744320815247,3.5,11/04/2025 00:33,216012,3,questionnaire-y8yi,,45302545,BLINDED,13165047,,complete,,,mobile,Samsung SM-A336E,Android 13,Chrome 108.0.0.0,384x854,384x721,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744308382940,10/04/2025 18:06,1744319182940,3.5,11/04/2025 00:06,216012,3,questionnaire-y8yi,,45301699,BLINDED,13164953,,complete,,,mobile,Huawei STK-L21,Android 10,Chrome 105.0.0.0,360x780,360x700,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1744060119491,07/04/2025 21:08,1744070919491,3.5,08/04/2025 03:08,216012,3,questionnaire-y8yi,,45185046,BLINDED,13137164,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x670,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744309597268,10/04/2025 18:26,1744320397268,3.5,11/04/2025 00:26,216012,3,questionnaire-y8yi,,45302306,BLINDED,13165067,,live,,,mobile,Samsung SM-A507FN,Android 9,Chrome 107.0.0.0,412x892,412x756,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744310452100,10/04/2025 18:40,1744321252100,3.5,11/04/2025 00:40,216012,3,questionnaire-y8yi,,45302871,BLINDED,13165094,,complete,,,mobile,Apple iPhone,iOS 18.0.1,Mobile Safari 18.0.1,390x844,390x661,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744310991001,10/04/2025 18:49,1744321791001,3.5,11/04/2025 00:49,216012,3,questionnaire-y8yi,,45303159,BLINDED,13165322,,live,,,mobile,undefined K,Android 15,Chrome 134.0.6998.135,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744044260233,07/04/2025 16:44,1744055060233,3.5,07/04/2025 22:44,216012,3,questionnaire-y8yi,,45174931,BLINDED,13134552,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,412x915,411x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
1,1744313634265,10/04/2025 19:33,1744324434265,3.5,11/04/2025 01:33,216012,3,questionnaire-y8yi,,45305311,BLINDED,13165766,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,412x747,412x747,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744316270144,10/04/2025 20:17,1744327070144,3.5,11/04/2025 02:17,216012,3,questionnaire-y8yi,,45306738,BLINDED,13166107,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,393x876,392x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
