Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1744144395702,08/04/2025 20:33,1744155195702,3.5,09/04/2025 02:33,216012,3,questionnaire-sq3w,,45222471,BLINDED,13147419,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.135,393x851,392x719,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744189291592,09/04/2025 09:01,1744200091592,3.5,09/04/2025 15:01,216012,3,questionnaire-sq3w,,45232843,BLINDED,13149904,,live,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x663,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744194933361,09/04/2025 10:35,1744205733361,3.5,09/04/2025 16:35,216012,3,questionnaire-sq3w,,45236499,BLINDED,13150653,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,412x869,411x732,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744273556750,10/04/2025 08:25,1744284356750,3.5,10/04/2025 14:25,216012,3,questionnaire-sq3w,,45269536,BLINDED,13157980,,live,,,mobile,undefined K,Android 11,Chrome 134.0.6998.135,412x869,411x734,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744282962286,10/04/2025 11:02,1744293762286,3.5,10/04/2025 17:02,216012,3,questionnaire-sq3w,,45276397,BLINDED,13159348,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,393x873,392x783,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292333499,10/04/2025 13:38,1744303133499,3.5,10/04/2025 19:38,216012,3,questionnaire-sq3w,,45283559,BLINDED,13161334,,complete,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,385x854,384x725,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292114347,10/04/2025 13:35,1744302914347,3.5,10/04/2025 19:35,216012,3,questionnaire-sq3w,,45283122,BLINDED,13161221,,live,,,mobile,undefined undefined,Android 11,Firefox 132.0,378x819,378x694,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292229391,10/04/2025 13:37,1744303029391,3.5,10/04/2025 19:37,216012,3,questionnaire-sq3w,,45283355,BLINDED,13161282,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,412x915,411x776,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292181056,10/04/2025 13:36,1744302981056,3.5,10/04/2025 19:36,216012,3,questionnaire-sq3w,,45283265,BLINDED,13161260,,live,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,385x854,384x725,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292150696,10/04/2025 13:35,1744302950696,3.5,10/04/2025 19:35,216012,3,questionnaire-sq3w,,45283193,BLINDED,13161241,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292079505,10/04/2025 13:34,1744302879505,3.5,10/04/2025 19:34,216012,3,questionnaire-sq3w,,45283071,BLINDED,13161209,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.37,384x832,384x728,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744290698104,10/04/2025 13:11,1744301498104,3.5,10/04/2025 19:11,216012,3,questionnaire-sq3w,,45281417,BLINDED,13160787,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,412x695,412x695,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744279024807,10/04/2025 09:57,1744289824807,3.5,10/04/2025 15:57,216012,3,questionnaire-sq3w,,45275869,BLINDED,13159218,,live,,,mobile,undefined K,Android 11,Chrome 134.0.6998.135,393x873,392x736,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292574170,10/04/2025 13:42,1744303374170,3.5,10/04/2025 19:42,216012,3,questionnaire-sq3w,,45283955,BLINDED,13161431,,complete,,,mobile,undefined K,Android 15,Chrome 134.0.6998.135,393x873,392x766,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744293681410,10/04/2025 14:01,1744304481410,3.5,10/04/2025 20:01,216012,3,questionnaire-sq3w,,45285944,BLINDED,13161907,,live,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,385x854,384x725,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744290413923,10/04/2025 13:06,1744301213923,3.5,10/04/2025 19:06,216012,3,questionnaire-sq3w,,45286547,BLINDED,13162045,,complete,,,mobile,undefined K,Android 10,Edge 134.0.0.0,393x851,392x724,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744136663037,08/04/2025 18:24,1744147463037,3.5,09/04/2025 00:24,216012,3,questionnaire-sq3w,,45218657,BLINDED,13146534,,complete,,,mobile,undefined undefined,Android 10,Firefox 136.0,396x858,396x725,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744124214456,08/04/2025 14:56,1744135014456,3.5,08/04/2025 20:56,216012,3,questionnaire-sq3w,,45209459,BLINDED,13144341,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,428x926,428x730,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744129158815,08/04/2025 16:19,1744143558815,4.5,09/04/2025 00:19,216012,3,questionnaire-sq3w,,45214137,BLINDED,13145629,,complete,,,mobile,Xiaomi Redmi Note 9S,Android 12,Chrome 103.0.0.0,393x873,393x780,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744125714088,08/04/2025 15:21,1744136514088,3.5,08/04/2025 21:21,216012,3,questionnaire-sq3w,,45210767,BLINDED,13144661,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3.1,390x844,390x648,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744119939463,08/04/2025 13:45,1744130739463,3.5,08/04/2025 19:45,216012,3,questionnaire-sq3w,,45208948,BLINDED,13144243,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.40,412x892,411x756,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744292996638,10/04/2025 13:49,1744303796638,3.5,10/04/2025 19:49,216012,3,questionnaire-sq3w,,45289677,BLINDED,13162662,,complete,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,412x869,411x765,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744297311641,10/04/2025 15:01,1744308111641,3.5,10/04/2025 21:01,216012,3,questionnaire-sq3w,,45290385,BLINDED,13162811,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.38,412x915,411x778,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744296465713,10/04/2025 14:47,1744307265713,3.5,10/04/2025 20:47,216012,3,questionnaire-sq3w,,45289551,BLINDED,13162642,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,412x915,411x776,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744298897043,10/04/2025 15:28,1744309697043,3.5,10/04/2025 21:28,216012,3,questionnaire-sq3w,,45292238,BLINDED,13163224,,live,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,384x854,384x754,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744298452512,10/04/2025 15:20,1744309252512,3.5,10/04/2025 21:20,216012,3,questionnaire-sq3w,,45291716,BLINDED,13163088,,complete,,,mobile,Apple iPhone,iOS 17.7,Mobile Safari 17.7,375x812,375x619,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744098838286,08/04/2025 07:53,1744109638286,3.5,08/04/2025 13:53,216012,3,questionnaire-sq3w,,45190983,BLINDED,13138945,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x854,384x718,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744299865474,10/04/2025 15:44,1744310665474,3.5,10/04/2025 21:44,216012,3,questionnaire-sq3w,,45293668,BLINDED,13163551,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,428x926,428x730,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744102440046,08/04/2025 08:54,1744113240046,3.5,08/04/2025 14:54,216012,3,questionnaire-sq3w,,45194401,BLINDED,13141344,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.39,393x851,392x720,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744106257507,08/04/2025 09:57,1744117057507,3.5,08/04/2025 15:57,216012,3,questionnaire-sq3w,,45194497,BLINDED,13141366,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.38,384x832,384x699,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744299667647,10/04/2025 15:41,1744310467647,3.5,10/04/2025 21:41,216012,3,questionnaire-sq3w,,45293355,BLINDED,13163479,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x696,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744300834952,10/04/2025 16:00,1744311634952,3.5,10/04/2025 22:00,216012,3,questionnaire-sq3w,,45295080,BLINDED,13163761,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744101687569,08/04/2025 08:41,1744112487569,3.5,08/04/2025 14:41,216012,3,questionnaire-sq3w,,45191763,BLINDED,13139151,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x666,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744101488880,08/04/2025 08:38,1744112288880,3.5,08/04/2025 14:38,216012,3,questionnaire-sq3w,,45191705,BLINDED,13139138,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744099067020,08/04/2025 07:57,1744109867020,3.5,08/04/2025 13:57,216012,3,questionnaire-sq3w,,45191034,BLINDED,13138956,,complete,,,mobile,Apple iPhone,iOS 17.0.2,Mobile Safari 17.0.2,428x926,428x730,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744100105957,08/04/2025 08:15,1744110905957,3.5,08/04/2025 14:15,216012,3,questionnaire-sq3w,,45191290,BLINDED,13139029,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x692,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744097241953,08/04/2025 07:27,1744108041953,3.5,08/04/2025 13:27,216012,3,questionnaire-sq3w,,45190686,BLINDED,13138866,,complete,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,390x844,390x648,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744092209791,08/04/2025 06:03,1744103009791,3.5,08/04/2025 12:03,216012,3,questionnaire-sq3w,,45189692,BLINDED,13138566,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x696,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744093141610,08/04/2025 06:19,1744103941610,3.5,08/04/2025 12:19,216012,3,questionnaire-sq3w,,45190366,BLINDED,13138776,,live,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,412x915,411x775,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744302189932,10/04/2025 16:23,1744312989932,3.5,10/04/2025 22:23,216012,3,questionnaire-sq3w,,45297114,BLINDED,13164107,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.37,384x854,384x718,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744304498872,10/04/2025 17:01,1744315298872,3.5,10/04/2025 23:01,216012,3,questionnaire-sq3w,,45299508,BLINDED,13164607,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.135,393x873,392x767,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744303277438,10/04/2025 16:41,1744314077438,3.5,10/04/2025 22:41,216012,3,questionnaire-sq3w,,45298550,BLINDED,13164392,,complete,,,mobile,undefined K,Android 9,Chrome 134.0.6998.135,412x846,411x718,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744304951445,10/04/2025 17:09,1744315751445,3.5,10/04/2025 23:09,216012,3,questionnaire-sq3w,,45299797,BLINDED,13164670,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,414x896,414x699,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744304984885,10/04/2025 17:09,1744315784885,3.5,10/04/2025 23:09,216012,3,questionnaire-sq3w,,45299810,BLINDED,13164673,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.38,412x915,411x776,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744306115211,10/04/2025 17:28,1744316915211,3.5,10/04/2025 23:28,216012,3,questionnaire-sq3w,,45300300,BLINDED,13164791,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744305560891,10/04/2025 17:19,1744316360891,3.5,10/04/2025 23:19,216012,3,questionnaire-sq3w,,45300051,BLINDED,13164736,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,385x854,384x718,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744306058288,10/04/2025 17:27,1744316858288,3.5,10/04/2025 23:27,216012,3,questionnaire-sq3w,,45300271,BLINDED,13164783,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x648,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744305527476,10/04/2025 17:18,1744316327476,3.5,10/04/2025 23:18,216012,3,questionnaire-sq3w,,45300033,BLINDED,13164734,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,428x926,428x730,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744087199492,08/04/2025 04:39,1744097999492,3.5,08/04/2025 10:39,216012,3,questionnaire-sq3w,,45189139,BLINDED,13138425,,live,,,mobile,undefined K,Android 10,Chrome 125.0.0.0,412x915,412x781,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744084870005,08/04/2025 04:01,1744095670005,3.5,08/04/2025 10:01,216012,3,questionnaire-sq3w,,45188915,BLINDED,13138357,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,414x896,414x699,,,0,Consent form Behzadnia,2,consent,موافقم.,1
