"","AGE_W1_CORE","ATTVIO12_W6","ATTVIO1_W6","COUNTRY_W6","DFH1_W6","DFH2_W6","DFH3_W6","DFH4_W6","DFH5_W6","DFH6_W6","DFH7_W6","DFH8_W6","DFH9_W6","DFH10_W6","DFH11_W6","DFH12_W6","DFH13_W6","DFH14_W6","DFH15_W6","DFH16_W6","DFH17_W6","DFH18_W6","DFH19_W6","DFH20_W6","DFH21_W6","DFH22_W6","DFH23_W6","DFH24_W6","DFH25_W6","DFH26_W6","DFH27_W6","DFH28_W6","DFH29_W6","DFH30_W6","DFHNORMS1_W6","DFHNORMS2_W6","DFHNORMS3_W6","DFHNORMS4_W6","DFHNORMS5_W6","DFHNORMS6_W6","DFHNORMS7_W6","DFHNORMS8_W6","DFHNORMS9_W6","DFHNORMS10_W6","DFHNORMS11_W6","DFHNORMS12_W6","DFHNORMS13_W6","DFHNORMS14_W6","DFHNORMS15_W6","DFHNORMS16_W6","DFHNORMS17_W6","DFHNORMS18_W6","DFHNORMS19_W6","DFHNORMS20_W6","DFHNORMS21_W6","DFHNORMS22_W6","DFHNORMS23_W6","DFHNORMS24_W6","DFHNORMS25_W6","DFHNORMS26_W6","DFHNORMS27_W6","DFHNORMS28_W6","DFHNORMS29_W6","DFHNORMS30_W6","EDUCATION_W6","ETHNICITY_SA_CORE","GENDER_CORE","RELIGION_W2_CORE","SELFFACE1_W6","SELFFACE2_W6","SELFFACE3_W6","SELFFACE4_W6","SELFFACE5_W6","SELFFACE6_W6","SELFFACE7_W6","SELFFACE8_W6","SELFFACE9_W6","SELFFACE10_W6","SELFFACE11_W6","SELFFACE12_W6","SELFFACE13_W6"
"2194","21","1","4","South Africa","6","6","4","6","6","6","5","6","5","6","3","2","6","3","4","6","5","5","6","5","4","6","5","5","4","2","3","5","6","3","6","6","NA","NA","NA","NA","NA","6","NA","6","NA","NA","NA","NA","NA","NA","5","NA","NA","5","6","NA","6","NA","NA","NA","4","NA","NA","3","5","available upon request","0","christianity","2","1","6","6","6","4","4","5","5","7","7","7","7"
"2195","18","1","3","South Africa","6","6","6","6","6","6","6","6","6","6","6","2","6","3","6","6","6","6","6","6","6","4","6","6","5","2","5","6","5","6","NA","NA","6","NA","NA","NA","6","NA","NA","NA","NA","NA","6","3","6","6","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","6","6","6","1","available upon request","0","an african traditional religion","2","1","7","7","7","7","7","7","7","7","7","4","4"
"2196","NA","1","3","South Africa","6","6","5","6","6","6","6","6","6","4","5","5","3","1","5","6","5","6","6","6","6","4","6","6","6","1","6","6","6","6","NA","NA","NA","NA","6","NA","NA","NA","6","NA","NA","2","NA","NA","5","NA","5","6","NA","6","NA","NA","6","4","NA","NA","NA","NA","6","NA","6","available upon request","1","NA","5","1","7","7","5","7","7","6","7","6","7","7","6"
"2197","NA","4","4","South Africa","4","4","5","5","5","2","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","2","2","5","5","5","5","NA","NA","5","5","5","NA","NA","5","NA","NA","NA","NA","NA","NA","5","5","5","NA","NA","NA","NA","NA","NA","5","5","NA","5","NA","NA","NA","6","available upon request","1","NA","2","1","2","4","6","6","6","6","6","6","6","6","6"
"2198","19","1","5","South Africa","4","5","5","6","5","4","5","5","5","5","5","4","6","1","4","6","4","6","6","6","6","2","6","6","5","3","6","4","5","5","NA","NA","5","NA","5","5","5","NA","5","NA","NA","NA","NA","NA","4","NA","4","NA","NA","NA","NA","2","NA","5","NA","NA","NA","NA","5","NA","1","available upon request","1","NA","5","0","2","2","2","2","4","2","1","6","6","6","7"
"2199","18","5","4","South Africa","6","6","6","6","1","6","5","6","4","6","6","2","2","1","4","6","5","6","6","4","6","5","6","6","6","3","5","6","4","6","NA","6","NA","6","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","5","NA","3","NA","4","NA","NA","5","NA","NA","NA","1","6","6","NA","NA","5","available upon request","0","christianity","1","1","1","7","3","4","1","7","7","7","7","7","7"
"2200","NA","1","4","South Africa","5","6","6","4","6","6","6","6","6","6","4","2","5","2","6","4","5","3","6","3","5","6","6","5","6","4","5","3","6","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","6","NA","5","NA","4","6","NA","NA","NA","2","4","4","2","3","4","available upon request","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2201","NA","5","3","South Africa","6","6","6","6","6","6","6","6","6","4","5","3","4","1","6","6","4","6","6","6","3","6","6","6","5","6","6","6","6","6","6","NA","NA","NA","6","NA","6","NA","NA","NA","NA","1","NA","NA","6","NA","NA","NA","NA","NA","NA","6","NA","NA","6","1","NA","6","NA","6","4","available upon request","1","NA","5","1","7","7","7","4","4","5","2","5","6","7","7"
"2202","19","3","2","South Africa","4","5","5","4","4","4","4","4","4","4","4","4","2","3","4","4","3","5","4","3","4","4","5","3","5","4","5","2","4","4","3","NA","NA","NA","NA","5","NA","NA","NA","NA","4","NA","NA","4","NA","4","NA","NA","3","4","NA","NA","5","NA","NA","NA","3","NA","4","NA","1","available upon request","0","NA","4","0","4","4","5","5","5","5","5","5","5","5","5"
"2203","NA","4","2","South Africa","3","6","4","4","1","2","1","6","2","3","1","1","2","3","1","1","4","2","3","3","4","6","4","3","5","3","2","2","6","2","NA","1","NA","1","NA","NA","NA","NA","3","NA","NA","NA","NA","2","5","NA","NA","3","NA","NA","NA","5","NA","2","NA","5","NA","NA","1","NA","2","available upon request","0","NA","2","0","1","3","6","5","6","4","3","3","2","4","4"
"2204","19","3","3","South Africa","3","3","3","3","3","2","2","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","3","NA","3","NA","NA","2","NA","3","NA","NA","3","3","NA","NA","NA","3","3","2","available upon request","0","christianity","2","1","4","4","4","4","4","4","4","4","4","4","4"
"2205","18","2","4","South Africa","5","5","5","4","5","5","5","5","5","5","4","3","3","2","5","5","4","3","4","4","4","3","5","5","3","3","4","4","4","5","NA","5","5","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","4","4","4","NA","NA","NA","NA","NA","5","4","NA","NA","NA","3","NA","1","available upon request","0","NA","1","1","7","7","7","6","2","2","2","2","2","2","2"
"2206","19","1","3","South Africa","5","6","5","2","1","5","5","5","5","5","4","3","5","1","5","5","4","4","5","4","2","1","3","5","5","2","5","3","5","6","NA","NA","5","NA","NA","NA","5","NA","5","5","NA","NA","NA","NA","NA","5","NA","NA","NA","5","NA","1","NA","NA","5","NA","NA","NA","5","3","4","available upon request","0","christianity","3","0","6","6","6","6","6","6","6","6","6","3","6"
"2207","20","3","4","South Africa","5","5","5","5","6","5","5","5","5","5","5","5","4","4","6","6","4","5","5","5","5","5","5","5","5","5","6","5","6","5","NA","NA","5","5","5","NA","NA","NA","NA","5","NA","NA","NA","5","NA","5","NA","5","NA","NA","5","NA","5","NA","5","NA","NA","NA","NA","NA","2","available upon request","1","christianity","2","1","6","4","6","4","6","6","4","4","4","4","4"
"2208","18","1","5","South Africa","6","6","6","5","5","6","6","6","6","6","5","1","6","3","6","5","5","4","6","4","6","6","5","6","6","2","5","5","5","5","NA","NA","6","NA","6","NA","NA","NA","6","NA","5","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","6","6","6","4","5","NA","NA","NA","1","available upon request","0","christianity","4","0","7","7","7","7","5","7","6","7","6","4","5"
"2209","18","5","4","South Africa","6","6","6","6","6","6","5","6","5","5","5","5","5","6","5","5","5","6","5","5","5","4","5","6","6","2","6","5","5","5","NA","NA","NA","NA","NA","2","4","4","NA","6","NA","NA","NA","NA","5","NA","NA","3","NA","NA","NA","NA","NA","5","5","3","NA","5","NA","NA","2","available upon request","1","NA","2","1","6","6","5","2","5","7","5","5","6","6","6"
"2210","19","1","1","South Africa","1","5","5","6","6","5","5","4","6","4","2","5","4","1","3","4","5","4","6","5","4","2","4","5","5","3","3","4","5","3","NA","3","5","NA","NA","4","NA","NA","NA","4","5","NA","4","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","2","2","4","NA","1","available upon request","0","christianity","1","1","3","6","1","3","1","1","3","1","3","5","2"
"2211","18","1","2","South Africa","4","6","5","5","5","6","5","6","5","5","3","2","2","2","4","3","4","3","3","4","5","5","4","4","4","3","3","3","5","4","4","NA","NA","5","NA","4","NA","4","NA","NA","NA","5","4","NA","NA","5","NA","NA","3","NA","NA","NA","NA","NA","NA","3","NA","4","NA","NA","1","available upon request","0","christianity","1","1","6","6","4","3","6","6","4","4","4","4","5"
"2212","18","1","5","South Africa","6","6","6","6","6","6","6","6","6","6","6","2","6","6","5","5","5","5","5","5","6","5","6","6","1","1","3","5","6","6","6","NA","NA","NA","NA","NA","6","NA","NA","6","NA","NA","NA","NA","6","NA","6","5","5","NA","NA","NA","6","NA","NA","NA","1","NA","NA","6","1","available upon request","0","christianity,an african traditional religion","4","0","4","7","1","4","6","7","3","7","7","4","6"
"2213","18","1","3","South Africa","5","5","5","4","5","5","5","5","6","6","4","4","4","3","4","4","5","4","6","5","5","3","5","5","4","2","5","4","6","4","NA","5","NA","NA","NA","5","NA","6","NA","5","4","NA","NA","4","NA","NA","NA","5","6","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","4","available upon request","0","christianity","2","1","7","6","6","4","4","6","4","4","6","2","4"
"2214","18","1","5","South Africa","6","6","3","6","6","6","4","3","6","6","1","2","6","5","6","2","2","3","1","1","1","4","1","5","1","1","1","6","4","1","6","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","5","NA","3","NA","NA","NA","NA","NA","5","5","6","NA","NA","1","6","NA","NA","4","available upon request","1","christianity","3","0","4","2","6","4","1","3","1","4","4","4","6"
"2215","21","1","4","South Africa","5","1","2","5","6","6","6","6","6","6","1","1","4","1","2","4","4","2","6","4","5","3","4","6","1","1","5","1","6","6","NA","NA","NA","NA","NA","NA","6","NA","6","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","5","NA","4","NA","NA","1","5","3","6","NA","5","available upon request","0","christianity","4","1","6","6","4","2","2","4","4","4","4","4","4"
"2216","18","1","4","South Africa","6","6","5","5","6","6","6","6","6","6","5","3","5","2","5","5","5","5","5","5","5","5","5","5","5","3","4","6","5","5","NA","NA","NA","4","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","3","NA","3","2","NA","4","2","NA","NA","2","3","NA","1","available upon request","0","christianity","1","1","5","7","7","4","4","5","4","3","1","1","1"
"2217","21","1","4","South Africa","6","6","6","6","6","6","6","6","6","6","6","5","5","3","5","5","3","5","6","6","6","4","6","6","5","2","6","5","6","6","6","6","NA","3","NA","6","NA","NA","6","NA","NA","NA","NA","4","NA","NA","NA","NA","5","5","5","NA","NA","NA","NA","NA","NA","4","NA","NA","1","available upon request","0","christianity","3","0","7","6","5","5","4","4","4","6","6","4","6"
"2218","18","4","5","South Africa","4","4","3","6","3","4","4","4","3","3","4","4","4","4","3","3","3","3","4","1","4","3","3","4","6","4","4","4","4","4","5","5","NA","NA","NA","NA","NA","5","5","NA","5","NA","NA","NA","5","5","NA","NA","NA","NA","NA","5","NA","5","NA","5","NA","NA","NA","NA","5","available upon request","0","NA","4","1","5","5","5","5","5","5","5","5","5","5","5"
"2219","19","1","4","South Africa","6","6","6","4","6","6","5","6","6","6","4","3","4","2","4","4","5","4","4","4","5","5","4","5","3","3","4","5","6","4","NA","NA","NA","NA","NA","3","NA","3","NA","3","NA","NA","NA","NA","NA","4","3","5","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","1","available upon request","0","spiritual but not religious","1","1","2","6","4","4","6","6","6","6","7","5","7"
"2220","NA","2","4","South Africa","5","5","5","5","5","5","5","5","5","6","5","5","6","5","6","5","5","5","5","5","5","5","6","4","5","5","5","6","6","5","NA","5","NA","NA","NA","NA","6","5","5","NA","5","NA","5","NA","NA","NA","NA","NA","5","NA","NA","NA","5","NA","NA","NA","NA","5","5","NA","2","available upon request","1","NA","3","1","6","6","6","5","3","6","6","6","6","6","6"
"2221","18","1","1","South Africa","4","6","6","3","6","6","6","6","6","6","4","3","2","4","5","5","5","4","5","5","4","4","4","6","4","3","5","2","5","5","NA","NA","NA","3","6","NA","6","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","4","5","NA","NA","NA","4","NA","3","4","NA","2","NA","NA","1","available upon request","0","christianity,an african traditional religion","1","1","1","1","1","3","1","5","5","1","1","1","1"
"2222","18","1","5","South Africa","4","5","5","5","5","5","4","5","5","4","6","5","6","4","6","6","4","6","6","6","6","6","6","6","6","3","5","5","2","4","4","NA","NA","NA","5","NA","5","NA","NA","NA","6","NA","NA","4","NA","6","NA","NA","NA","6","6","NA","NA","NA","NA","4","NA","NA","NA","5","6","available upon request","1","NA","2","1","6","5","4","4","4","2","2","7","7","7","7"
"2223","18","3","5","South Africa","6","6","6","3","4","6","6","4","6","6","6","3","4","5","6","6","6","6","6","6","6","6","6","6","1","1","6","6","6","6","NA","3","NA","4","NA","NA","NA","NA","4","4","NA","NA","NA","4","4","NA","NA","NA","3","4","3","NA","NA","NA","NA","4","NA","NA","NA","NA","1","available upon request","0","christianity","5","1","4","6","6","6","6","6","6","6","6","2","4"
"2224","18","2","4","South Africa","6","6","5","5","5","5","5","5","5","5","5","2","5","2","5","5","5","5","2","5","5","2","5","5","6","4","5","5","5","5","NA","NA","NA","NA","NA","NA","5","NA","5","5","NA","NA","6","NA","2","NA","5","5","NA","5","NA","2","NA","5","NA","NA","NA","NA","NA","NA","6","available upon request","0","NA","5","0","6","5","6","6","6","5","6","5","6","6","6"
"2225","18","1","4","South Africa","2","6","5","5","4","6","5","4","6","6","6","2","6","1","6","6","4","6","6","6","6","4","6","6","4","4","5","6","5","5","NA","NA","NA","2","NA","6","5","NA","NA","NA","NA","1","NA","NA","NA","6","3","5","NA","NA","5","NA","6","NA","NA","NA","4","NA","NA","NA","5","available upon request","1","NA","2","0","2","6","7","6","4","4","7","6","5","7","7"
"2226","NA","4","4","South Africa","6","6","5","5","5","6","4","6","6","6","6","6","5","6","5","5","5","5","5","6","6","6","5","5","5","2","5","5","5","6","6","5","6","NA","5","6","5","5","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","1","available upon request","1","NA","1","0","6","7","6","1","2","5","6","5","5","4","7"
"2227","18","2","4","South Africa","4","3","3","5","2","1","3","5","4","2","2","2","2","4","5","5","3","3","3","2","6","5","2","3","6","3","2","3","3","4","NA","NA","NA","NA","NA","NA","NA","2","2","NA","3","1","3","NA","NA","2","NA","NA","NA","2","NA","NA","1","NA","NA","NA","NA","3","NA","2","2","available upon request","0","NA","2","0","1","2","3","3","1","1","3","3","2","4","4"
"2228","19","4","1","South Africa","6","6","5","6","6","6","6","5","5","6","6","3","6","3","6","6","6","6","6","6","6","6","6","6","6","6","5","6","4","6","NA","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","6","NA","6","NA","6","6","NA","6","4","NA","1","available upon request","1","christianity","3","1","7","7","6","7","7","6","5","5","7","7","7"
"2229","NA","4","3","South Africa","3","4","4","4","4","2","6","4","6","4","2","3","3","3","4","3","4","5","4","3","4","5","6","4","5","4","4","3","2","3","4","NA","4","NA","5","4","4","4","NA","NA","4","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","3","NA","NA","2","available upon request","1","NA","1","1","2","7","4","4","4","3","2","5","5","5","6"
"2230","19","1","5","South Africa","6","6","6","6","6","6","5","6","6","4","5","3","6","1","5","4","2","4","4","1","2","6","3","4","5","1","2","4","5","2","NA","NA","6","6","NA","NA","6","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","4","NA","2","NA","NA","NA","NA","NA","2","6","6","2","1","available upon request","0","no affiliation","5","0","1","1","1","1","6","1","1","1","1","1","7"
"2231","18","1","3","South Africa","6","5","6","5","5","6","5","5","6","6","6","5","6","6","5","6","6","5","6","6","5","6","6","5","4","4","5","5","5","6","6","NA","NA","NA","NA","NA","NA","6","NA","NA","5","NA","NA","6","NA","5","6","NA","NA","6","6","6","NA","NA","NA","NA","6","NA","NA","NA","2","available upon request","1","NA","2","1","6","6","5","4","6","6","5","5","6","5","6"
"2232","NA","2","2","South Africa","4","1","4","5","3","3","4","3","4","2","4","3","3","4","4","2","1","5","3","4","4","4","3","3","3","6","3","5","4","2","NA","4","NA","NA","3","NA","NA","NA","NA","NA","5","4","NA","3","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","4","3","NA","2","3","NA","1","available upon request","0","NA","3","1","2","6","4","6","5","5","4","6","5","4","4"
"2233","NA","1","4","South Africa","5","6","5","5","6","5","5","5","5","5","6","4","5","2","5","4","5","4","5","5","4","5","5","5","4","2","5","5","6","6","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","5","5","NA","NA","NA","5","NA","NA","4","NA","4","NA","5","NA","6","6","2","available upon request","0","NA","3","0","5","6","6","5","5","5","4","4","6","6","6"
"2234","NA","1","4","South Africa","6","5","6","4","6","5","5","5","6","6","6","4","6","3","6","5","5","6","6","6","6","4","5","5","6","4","1","5","5","5","NA","6","NA","6","5","NA","NA","4","NA","NA","NA","NA","NA","4","NA","NA","NA","6","NA","NA","6","NA","NA","NA","NA","5","NA","6","NA","6","4","available upon request","0","NA","3","0","6","5","5","4","7","4","4","7","7","7","7"
"2235","NA","1","3","South Africa","4","6","6","5","6","6","6","6","6","4","6","2","4","2","6","6","4","5","4","6","4","4","5","4","3","2","3","5","5","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","6","NA","NA","NA","6","NA","NA","6","NA","5","1","5","5","NA","5","NA","NA","NA","2","NA","1","available upon request","NA","christianity","5","0","1","7","2","1","1","6","2","7","7","7","7"
"2236","18","1","3","South Africa","5","6","4","6","5","6","6","5","6","6","6","5","3","3","4","4","5","3","5","5","5","5","5","5","5","6","5","4","6","6","NA","6","NA","NA","3","1","NA","NA","4","NA","NA","NA","NA","4","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","4","6","NA","5","NA","3","1","available upon request","0","christianity","3","1","3","7","7","6","5","6","2","4","2","3","3"
"2237","18","2","3","South Africa","6","6","5","5","3","6","5","6","5","6","5","1","6","1","6","6","6","5","5","5","5","5","5","6","6","1","5","6","6","5","NA","NA","NA","NA","NA","4","5","NA","NA","3","NA","2","3","NA","5","1","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","available upon request","0","christianity","1","1","6","6","6","2","6","6","6","6","6","6","6"
"2238","19","1","5","South Africa","4","6","6","6","6","5","5","5","6","5","4","2","3","2","6","4","6","5","6","5","3","4","5","6","4","3","4","4","4","5","NA","NA","NA","NA","4","4","NA","NA","NA","3","NA","4","3","NA","NA","NA","NA","NA","NA","4","NA","NA","4","NA","2","4","NA","NA","3","NA","6","available upon request","1","christianity","3","1","1","6","6","2","2","4","2","2","4","6","6"
"2239","NA","1","2","South Africa","5","6","6","6","5","6","6","6","6","5","6","1","5","4","5","4","4","5","5","5","5","5","5","5","3","5","5","5","6","4","NA","NA","4","NA","NA","NA","NA","4","3","3","NA","5","NA","6","NA","5","NA","NA","2","4","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","available upon request","0","NA","3","1","5","5","5","6","5","4","2","4","4","1","2"
"2240","18","1","4","South Africa","5","6","5","4","6","6","6","6","6","6","4","5","5","4","6","5","3","4","3","5","6","5","6","6","3","1","6","5","6","6","6","6","NA","NA","6","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","5","NA","NA","2","NA","NA","NA","5","NA","5","1","NA","NA","NA","4","1","available upon request","1","christianity","1","1","2","4","6","4","5","6","1","5","6","5","7"
"2241","NA","2","4","South Africa","5","6","6","5","1","6","6","2","5","5","5","5","6","6","5","5","6","5","6","6","5","1","6","1","5","2","6","4","5","1","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA","6","6","NA","NA","NA","NA","NA","1","NA","5","2","2","NA","NA","5","NA","NA","NA","2","available upon request","0","NA","1","0","6","6","2","2","2","6","6","7","7","7","7"
"2242","18","1","4","South Africa","6","6","6","2","5","5","5","6","5","6","6","1","6","2","6","5","4","5","5","5","5","2","5","4","4","3","5","6","5","6","NA","NA","6","NA","NA","4","NA","6","NA","6","3","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","1","NA","NA","4","NA","NA","4","5","NA","5","available upon request","0","NA","1","1","1","6","6","4","6","6","7","4","6","2","4"
